rank,player_id,rapm_100,ci_lo,ci_hi,poss,player,team,season_min,season_pm
233,1631230,0.014097123170164816,-3.0115720380579343,2.773125188184695,3638.0,Dominick Barlow,PHI,1688.5183333333334,27
234,1630578,0.005563543201860442,-2.5121040211867705,2.1853603932016843,5051.0,Alperen Sengun,HOU,2397.695,205
235,203076,-0.000503061079253453,-2.5118432607761028,2.5096390237544064,1381.0,Anthony Davis,WAS,625.63,-50
236,1630587,-0.006622647793512165,-2.2581187039066526,2.0706649783413242,758.0,Isaiah Livers,PHX,347.36,11
237,204060,-0.02908801719011486,-1.4196727779553864,1.2643090089152749,364.0,Joe Ingles,MIN,152.68833333333333,-8
238,1642281,-0.03137018010889425,-3.2784827569301935,3.000470013209796,3860.0,Jaylon Tyson,CLE,1777.4833333333333,110
239,1642404,-0.03216163634273051,-2.1498149941948888,2.0776532921996926,574.0,Chaz Lanier,DET,262.005,6
240,1631132,-0.03523967652505189,-2.036752087281761,2.0320445208202402,799.0,Christian Koloko,ATL,356.66833333333335,-13
241,1642354,-0.045327264038881133,-2.0191894707764493,1.9810916011430555,556.0,KJ Simpson,DEN,257.61,-2
242,1630530,-0.05480132078899042,-2.517002128933365,2.214790197958343,5135.0,Trey Murphy III,NOP,2340.6383333333333,-169
243,1631124,-0.05635068904656688,-2.499898649479693,2.624157427042951,1860.0,Julian Strawther,DEN,860.6733333333333,20
244,1631199,-0.08429682233275529,-1.9293334129437778,2.0618253064456638,654.0,Ron Harper Jr.,BOS,317.52666666666664,18
245,202691,-0.0843357922664546,-3.0537934043795607,2.948198643677727,3463.0,Klay Thompson,DAL,1496.83,-133
246,1629014,-0.08560553840019902,-2.819871498098156,2.7171357381056738,2920.0,Anfernee Simons,CHI,1371.9333333333334,98
247,1630583,-0.09864332037857206,-2.7955170934246336,2.785680645652375,2675.0,Santi Aldama,MEM,1198.0783333333334,-48
248,1642967,-0.10122422690424525,-2.0712634925649502,1.8125671945610973,576.0,John Poulakidas,DAL,253.435,-15
249,1642939,-0.13687234597006498,-1.654364173624324,1.4383575311740444,304.0,Miles Kelly,DAL,133.72333333333333,-12
250,1630695,-0.14891063730037477,-2.9442858623597234,2.7024136114076964,2056.0,Micah Potter,IND,908.3166666666667,-120
251,1630224,-0.15936389921589178,-2.4534057258462,2.3539128498960378,1787.0,Jalen Green,PHX,828.325,33
252,1642867,-0.16205887738719896,-2.9087438020325087,2.6440085359760115,2672.0,Collin Murray-Boyles,TOR,1245.6,47
253,1629020,-0.18255695893036747,-2.967989206971562,2.327670865750966,2445.0,Jarred Vanderbilt,LAL,1127.7416666666666,6
254,1641747,-0.1836190623680437,-2.181444836259421,1.714423600586413,424.0,DaRon Holmes II,DEN,209.51,-16
255,1642914,-0.18699176354954072,-2.699337258267023,2.294821530417492,1845.0,Javon Small,MEM,829.9083333333333,-108
256,1628366,-0.19947556090894594,-3.387582173309842,2.6267893351260976,1648.0,Lonzo Ball,CLE,727.7433333333333,32
257,203924,-0.20066456544369218,-2.7626480766288823,2.733358763923648,3800.0,Jerami Grant,POR,1695.1016666666667,-6
258,1631107,-0.20401299444078919,-3.381832145815218,3.023807840575157,1870.0,Nikola Jović,MIA,808.0183333333333,-5
259,1629660,-0.23081308012465138,-2.4713765110321755,1.9687852405253976,715.0,Ty Jerome,MEM,338.68833333333333,-45
260,1630230,-0.24830441306226342,-3.3554922102150044,2.2966459368491607,4935.0,Naji Marshall,DAL,2183.74,-218
261,1630322,-0.26342752958223103,-2.13649076825224,1.749482225189153,613.0,Lindy Waters III,SAS,284.6766666666667,-5
262,203486,-0.2638835707006847,-1.9740026576270795,1.5049763267669551,377.0,Mason Plumlee,SAS,171.48833333333334,-8
263,1630174,-0.26817301071239924,-2.8560073954852876,2.353679326234499,2978.0,Aaron Nesmith,IND,1334.95,-201
264,1629599,-0.27943341525868143,-2.6620912244389854,2.004208369430697,1035.0,Amir Coffey,PHX,490.50166666666667,-32
265,1631321,-0.2917744327502877,-3.1984690065321266,2.294863054798151,3148.0,Sidy Cissoko,POR,1435.055,-60
266,1630699,-0.296127721197253,-2.3977543097496903,1.9819931087988587,434.0,MarJon Beauchamp,PHI,196.11166666666668,-26
267,1641710,-0.31132043091547107,-3.167448950308336,2.9543742192549725,4138.0,Anthony Black,ORL,1910.05,-14
268,1641816,-0.31170483839116137,-1.8611310535448045,1.2169621785196538,337.0,Hunter Tyson,DEN,161.9,-24
269,1631166,-0.3171565207124589,-2.689701031125564,2.038958660987051,504.0,Drew Timme,LAL,235.08166666666668,-23
270,1642883,-0.32723573812986817,-3.3984043121339536,3.131546600115775,3899.0,Sion James,CHA,1843.28,65
271,1642878,-0.3336567978918489,-2.594627685878425,2.2016008612502476,1177.0,Tyrese Proctor,CLE,545.0866666666667,-7
272,201143,-0.34360461112805707,-3.1919136870277605,2.4516723607424207,2123.0,Al Horford,GSW,969.185,-9
273,1630598,-0.3442774345397236,-2.7566930871682667,2.393626665538529,3078.0,Aaron Wiggins,OKC,1413.98,178
274,203937,-0.3480960783183222,-2.5156470878854478,1.9540289892017992,1886.0,Kyle Anderson,MIN,853.2366666666667,-81
275,1641757,-0.353162603194911,-3.0100875413646127,2.520617117780887,2820.0,Jordan Miller,LAC,1324.78,-13
276,1629026,-0.3901165904644858,-3.237698337811985,2.482609361911724,1847.0,Kenrich Williams,OKC,855.1633333333333,45
277,201587,-0.3965540806546957,-3.052309860973827,2.697757868197624,2744.0,Nicolas Batum,LAC,1294.595,-14
278,1643158,-0.399701039758971,-2.3315917029204787,1.635572888251622,373.0,Andersson Garcia,UTA,168.75,-37
279,1630644,-0.40974629459701195,-1.5391457168066882,0.8239473002396019,308.0,Mac McClung,CHI,135.175,-26
280,1631131,-0.41112550112739454,-2.7250705412659495,2.045700589688182,993.0,Oscar Tshiebwe,UTA,448.42,-79
281,1628991,-0.423664782482988,-3.1473306389727553,2.153818846931274,3220.0,Jaren Jackson Jr.,UTA,1454.6483333333333,-63
282,201572,-0.43000065443142854,-3.095586254531514,2.0260433903230584,3412.0,Brook Lopez,LAC,1635.2733333333333,42
283,1641890,-0.4366916499152707,-1.761337082249172,0.7756754980411527,379.0,Tyler Smith,DAL,165.58333333333334,-22
284,1642918,-0.445451482602657,-2.126720990534307,1.1322277747892244,310.0,Alijah Martin,TOR,145.615,-14
285,1631101,-0.45315739840929137,-2.9071908275044027,2.1731073635906157,3283.0,Shaedon Sharpe,POR,1471.3016666666667,-50
286,1641871,-0.4551821138047752,-2.7909241006964884,1.7864937677327062,572.0,Duop Reath,POR,258.17,-39
287,203992,-0.45729553640387627,-3.1412979703350197,1.9837094626348208,945.0,Bogdan Bogdanović,LAC,452.06,-30
288,1642877,-0.4576271995412101,-2.7935498604448408,1.9633930087974354,2004.0,Micah Peavy,NOP,912.935,-104
289,1630168,-0.466755689497914,-3.468730733474079,2.3412531518070496,5123.0,Onyeka Okongwu,ATL,2296.9683333333332,109
290,1631113,-0.47026935132518505,-2.4630616609157325,1.798704660422616,822.0,Kennedy Chandler,UTA,355.2266666666667,-69
291,1642355,-0.47888162315476185,-2.694849394205859,1.684242940652155,811.0,Bronny James,LAL,375.4916666666667,-40
292,1629622,-0.4803943919388846,-2.3094534178721338,1.438220845932701,637.0,Max Strus,CLE,288.295,-3
293,204456,-0.4816095730318213,-3.4093892906827223,2.681423858593218,2151.0,T.J. McConnell,IND,962.505,-134
294,1631255,-0.48334440051342836,-3.132324589598764,1.9448325559762802,2002.0,Karlo Matković,NOP,911.7566666666667,-93
295,1626204,-0.48878167803376166,-2.444380648283879,1.955426667730469,981.0,Larry Nance Jr.,CLE,448.77,-17
296,1641778,-0.4919235010502517,-2.5152303081794205,2.0968319701844687,961.0,Leaky Black,WAS,433.07666666666665,-102
297,1631109,-0.4925217489113889,-2.8615897277676936,1.8738965393717555,3063.0,Mark Williams,PHX,1416.05,-42
298,1631099,-0.4993349967618974,-3.317987056293825,2.579506905075943,1707.0,Keegan Murray,SAC,793.0966666666667,-164
299,1630639,-0.5059100450021539,-2.3761972947646495,1.3659676122836446,486.0,A.J. Lawson,TOR,226.115,-9
300,1629111,-0.5078867361411397,-3.370112573890036,2.6254687791509763,3306.0,Jock Landale,ATL,1506.0766666666666,-55
301,1630551,-0.5172648162401249,-3.1872481772124637,2.240840039983582,3053.0,Justin Champagnie,WAS,1377.4533333333334,-294
302,1629630,-0.5187982652512928,-2.717957596799025,2.2068059365109742,1305.0,Ja Morant,MEM,568.5,-50
303,1630643,-0.5252607564663727,-3.273320054420787,2.317408320573627,3783.0,Jay Huff,IND,1719.2433333333333,-252
304,1629006,-0.5296254587898119,-3.7498085480255816,2.4912544665686416,2811.0,Josh Okogie,HOU,1353.8116666666667,69
305,1627739,-0.5484601212547037,-3.7860025593564197,1.8864365969249823,4675.0,Kris Dunn,LAC,2230.0,15
306,1627759,-0.5559806048597237,-3.0657321763864878,2.3662701224016462,5177.0,Jaylen Brown,BOS,2442.838333333333,321
307,1630581,-0.598251736316042,-3.3240769889896775,2.402175400659044,3928.0,Josh Giddey,CHI,1731.3566666666666,-187
308,1642275,-0.6071848418500289,-3.1881154740981157,2.2288517096663583,1220.0,Tidjane Salaün,CHA,575.38,-4
309,1626181,-0.6129456824804476,-3.261983411419826,1.988627034674675,3894.0,Norman Powell,MIA,1716.9366666666667,38
310,1643052,-0.6183147058501604,-2.5934840053037784,1.2837265143058392,739.0,Chaney Johnson,BKN,347.5833333333333,-78
311,1629723,-0.6184132104433184,-3.1272037490550244,1.6952800121503446,2502.0,John Konchar,UTA,1114.6766666666667,-146
312,1642269,-0.6219677318426328,-3.319091657930414,2.1059492541976086,1496.0,Devin Carter,SAC,699.8683333333333,-113
313,1630180,-0.6269874099178506,-3.105411966870409,1.6925615849260474,4920.0,Saddiq Bey,NOP,2245.575,-187
314,1641750,-0.638772786756214,-3.073062982874548,2.230553755829751,3195.0,Ryan Kalkbrenner,CHA,1479.1316666666667,46
315,1642848,-0.6417685403682009,-3.3177286459018185,1.9567908493326327,3224.0,Tre Johnson,WAS,1442.8166666666666,-338
316,1629012,-0.643003723146311,-3.4258612086276465,2.281103342800186,3587.0,Collin Sexton,CHI,1613.2033333333334,-118
317,1628371,-0.6592203487949015,-3.548872350873439,2.4365931675581516,1127.0,Jonathan Isaac,ORL,520.8933333333333,-35
318,1642854,-0.6644887050418009,-2.895834757850969,1.6973771676676555,1130.0,Asa Newell,ATL,499.90833333333336,-44
319,1631169,-0.6648794303229685,-3.3712547875076004,2.090838632791356,1748.0,Josh Minott,BKN,833.7316666666667,-25
320,1630214,-0.6742161416726666,-2.6040871090965103,1.0744924260714661,382.0,Xavier Tillman,CHA,183.87833333333333,-23
321,1641775,-0.6782820007818586,-3.458169685120074,2.446339547884572,2480.0,Jordan Walsh,BOS,1211.97,95
322,1642869,-0.6871926325991798,-3.950643460013586,2.661663982489108,1633.0,Noah Penda,ORL,757.275,-55
323,1626192,-0.6946481303489632,-2.650251618584306,1.475121481078996,606.0,Pat Connaughton,CHA,296.5183333333333,-29
324,1630590,-0.6997624016406631,-2.367184754822575,1.4709409424119932,474.0,Scotty Pippen Jr.,MEM,211.86666666666667,-50
325,1642876,-0.7007448249242283,-2.296570194962582,0.7830180985749133,324.0,Adou Thiero,LAL,148.90333333333334,-33
326,1641748,-0.7022175150200614,-2.66850394107182,1.4063594312028982,870.0,Andre Jackson Jr.,MIL,408.10833333333335,-71
327,1629611,-0.702689137913842,-4.171083850591119,2.880904448522897,3194.0,Terance Mann,BKN,1529.0166666666667,-267
328,1630245,-0.715018693992269,-3.7032772821459354,1.907964162281939,4191.0,Ayo Dosunmu,MIN,1881.0433333333333,-67
329,1628963,-0.780789126091296,-3.3813276307258056,2.082730205751346,2667.0,Marvin Bagley III,DAL,1200.9033333333334,-220
330,1642843,-0.7837480651332468,-3.493237424744575,1.9350573496368098,5222.0,Cooper Flagg,DAL,2343.858333333333,-266
331,1630534,-0.7840814751480217,-3.5337499358693916,1.9697791870405592,2080.0,Ochai Agbaji,BKN,973.2033333333334,-62
332,201145,-0.7947328060587955,-2.4802143347292542,0.9673164286364346,363.0,Jeff Green,HOU,174.81666666666666,-26
333,202685,-0.8063831115193901,-3.3396967331302916,1.6358960051629825,1797.0,Jonas Valanciunas,DEN,871.065,-44
334,1630311,-0.8171748376845293,-3.7766861628354382,1.9104676996663446,2662.0,Pat Spencer,GSW,1228.9266666666667,-95
335,1642882,-0.8618714661945388,-2.8914105735503925,1.0085111442126364,879.0,Julian Reese,WAS,401.5,-112
336,1642874,-0.866795507243733,-3.727769995342773,2.2838187423267473,2483.0,Danny Wolf,BKN,1187.1616666666666,-231
337,1642346,-0.8920016793534283,-3.3314204213650647,1.7768328752119729,2843.0,Ryan Dunn,PHX,1355.245,4
338,1630526,-0.892447482531158,-3.230264350438753,1.5431330247150719,803.0,Jeremiah Robinson-Earl,DAL,360.615,-86
339,1627827,-0.8960989897082355,-3.3284048012880327,1.6392222384924158,1331.0,Dorian Finney-Smith,HOU,620.3116666666666,15
340,1630183,-0.8986325504382657,-3.4412160565644605,1.5184026748199653,5047.0,Jaden McDaniels,MIN,2316.4133333333334,120
341,1642348,-0.9084047941175388,-4.283333300173172,1.888552565387342,2173.0,Justin Edwards,PHI,977.0183333333333,-71
342,201144,-0.913907133793054,-3.5530863391448086,1.7903254289841921,2176.0,Mike Conley,MIN,991.2983333333333,15
343,1626172,-0.9289967088103076,-2.650648308178007,0.8741089244453493,674.0,Kevon Looney,NOP,307.4866666666667,-63
344,1642260,-0.9425689697495921,-2.759493793041713,0.7724217415322769,343.0,Nikola Topić,OKC,160.08333333333334,-42
345,1627826,-0.9588821211070924,-3.5035227988307587,1.7897772918178765,3044.0,Ivica Zubac,IND,1446.6983333333333,-46
346,1629655,-0.9606429864902157,-3.54742774547784,1.861178511001271,2663.0,Daniel Gafford,DAL,1194.4383333333333,-188
347,1628436,-0.9643534747639501,-3.498544603255702,1.377908713198561,3147.0,Luke Kornet,SAS,1430.08,118
348,1629646,-1.0000359161217138,-2.438480701811431,0.5037133014244674,335.0,Charles Bassey,GSW,152.70333333333335,-44
349,1626166,-1.0040999628191005,-3.0820970179926914,1.3781799711280736,830.0,Cameron Payne,PHI,374.33666666666664,-64
350,1631222,-1.0064258393007584,-3.5764409816150544,1.6106109338918226,4461.0,Jake LaRavia,LAL,2061.47,-5
351,203484,-1.019399027227666,-3.872775040228873,1.6457792701431877,2389.0,Kentavious Caldwell-Pope,MEM,1087.5583333333334,-114
352,1631094,-1.0293275435637894,-3.9583060727202843,1.810611301739859,5447.0,Paolo Banchero,ORL,2501.685,-3
353,1630286,-1.0383055389611981,-2.40368004329783,0.5628520391095772,385.0,Trevon Scott,BKN,182.235,-65
354,1631097,-1.0542043274038801,-3.6188778651770197,1.5458218390744836,3545.0,Bennedict Mathurin,LAC,1620.015,-146
355,1641869,-1.0650104786410024,-2.585147790929517,0.6102406317482972,766.0,Malachi Smith,BKN,358.82,-90
356,1642382,-1.0697179891638295,-3.4419923735416327,1.3431607605588305,1059.0,Branden Carlson,OKC,488.2033333333333,-24
357,1642484,-1.0714683382225136,-3.0613699584508116,0.9679042029856583,468.0,RayJ Dennis,ATL,206.23333333333332,-62
358,1641790,-1.0790793670326686,-3.085735107016456,0.5994836587533898,465.0,PJ Hall,CHA,213.37833333333333,-29
359,1641724,-1.0812907204592552,-3.4473109079786757,1.5975115935806454,1507.0,Jett Howard,ORL,695.32,-70
360,1631165,-1.0859637058129503,-3.503269465402855,1.6481724062475536,3178.0,Keon Ellis,CLE,1478.6383333333333,-144
361,1630175,-1.0902705325575441,-3.2799699229558414,1.14009380935807,1143.0,Cole Anthony,MIL,526.635,-111
362,1628370,-1.1057040428757883,-4.0265768804261395,1.6101563411520547,2973.0,Malik Monk,SAC,1363.6433333333334,-255
363,1630249,-1.107556198516197,-3.6538573530829797,1.5750332899631492,3110.0,Vít Krejčí,POR,1392.1,-38
364,1641730,-1.1114363584379046,-4.203010997207119,1.7291459573313248,3747.0,Noah Clowney,BKN,1780.0633333333333,-329
365,203083,-1.131790162404047,-4.019154915100856,1.6025307617347502,2650.0,Andre Drummond,PHI,1230.7483333333332,-86
366,203994,-1.1599709351555934,-3.583872989619033,1.374850750924767,2429.0,Jusuf Nurkić,UTA,1083.0683333333334,-187
367,1643007,-1.183441304285831,-3.268125113378421,1.3243157063007749,1107.0,Taelon Peter,IND,492.23,-100
368,203914,-1.2189183927082443,-3.7021175479357913,1.240935051992686,1409.0,Gary Harris,MIL,660.7683333333333,-132
369,203482,-1.2431137868067987,-3.608846441243956,0.9905347049106534,785.0,Kelly Olynyk,SAS,360.2133333333333,-38
370,1630592,-1.248126476405577,-3.799410762469767,1.0698596059885332,1808.0,Jalen Wilson,BKN,859.2216666666667,-193
371,1627780,-1.2572512995945888,-3.980331823878994,1.546581403951521,2499.0,Gary Payton II,GSW,1142.28,-109
372,1630536,-1.2817267064571618,-3.834624010728228,1.5999332083361393,1557.0,Sharife Cooper,WAS,699.9983333333333,-184
373,1629027,-1.3103771564869844,-3.767687908039991,1.2552863221604607,876.0,Trae Young,WAS,383.75333333333333,-66
374,1628975,-1.3176188349590738,-4.213664379791615,1.4582469664116733,1917.0,Jevon Carter,ORL,867.4416666666667,-87
375,1642377,-1.3303731233936034,-4.114435100966955,1.3774340835398635,3992.0,Jaylen Wells,MEM,1820.6416666666667,-179
376,1628415,-1.3558379062128036,-3.7943318422158745,1.4260628200770624,3696.0,Dillon Brooks,PHX,1701.5833333333333,-49
377,1642502,-1.3653513954158993,-3.483299089823017,0.8624689522873163,589.0,Malevy Leons,GSW,276.4716666666667,-75
378,1630623,-1.396677018296395,-3.1791171162051337,0.7321705765905359,820.0,Tyson Etienne,BKN,380.01666666666665,-104
379,1642258,-1.4029847631986188,-4.493510910871571,1.6748843722229478,3357.0,Zaccharie Risacher,ATL,1503.2533333333333,-16
380,1627741,-1.4042534362785561,-3.873429634550808,1.1907715240284156,1835.0,Buddy Hield,ATL,819.2716666666666,-86
381,203952,-1.408763547237253,-3.8980610661830792,1.3431380690053092,4638.0,Andrew Wiggins,MIA,2062.5983333333334,9
382,1642266,-1.412120388797518,-4.306819100630188,1.6444207205688568,3186.0,Ja'Kobe Walter,TOR,1473.575,1
383,1628381,-1.4136212544750695,-4.00047259612441,1.276234513442242,3943.0,John Collins,LAC,1871.4783333333332,-38
384,1642383,-1.4166065952368092,-3.9309340899572147,1.4332348713882406,3142.0,Walter Clayton Jr.,MEM,1410.535,-285
385,1641755,-1.434299209740664,-3.4588541154814068,0.1197221320118431,330.0,Kevin McCullar Jr.,NYK,154.99333333333334,-48
386,1628970,-1.4410425619814458,-4.857222508972229,1.293206111748359,5064.0,Miles Bridges,CHA,2387.2316666666666,147
387,203926,-1.4449152532045595,-3.5983123802346326,0.7207210512610714,950.0,Doug McDermott,SAC,439.1983333333333,-102
388,1642954,-1.4663606103058624,-4.388738105093915,1.7047061440639524,3056.0,Will Richard,GSW,1376.805,-97
389,1631126,-1.475105753180254,-4.159805730076803,1.0832870224267097,2259.0,Caleb Love,POR,1012.6083333333333,-127
390,1631466,-1.4802900842741082,-3.6542043425730384,0.5428011673488043,512.0,Nate Williams,GSW,239.17,-79
391,1641727,-1.4904649212322891,-3.2467882003098514,0.27650141349834073,412.0,Dariq Whitehead,MEM,182.81666666666666,-99
392,1641722,-1.5151754389774152,-3.811494159978431,0.7800141598283741,1540.0,Jordan Hawkins,NOP,691.975,-133
393,1642868,-1.5361286800847094,-4.26933290786724,1.4956402216633937,1771.0,Carter Bryant,SAS,817.865,-4
394,1642880,-1.5540356941653664,-3.9858519470741287,0.9863417160490195,1370.0,Kam Jones,IND,616.325,-143
395,1641767,-1.5546643946975287,-4.035880696062765,1.3203255095710404,3105.0,Ben Sheppard,IND,1390.4766666666667,-268
396,1630533,-1.5594269963298806,-4.525674880681697,1.2372861873453096,2773.0,Ziaire Williams,BKN,1281.2666666666667,-282
397,1627742,-1.5670371918953885,-4.322100092303731,0.956524975264331,5600.0,Brandon Ingram,TOR,2603.8633333333332,43
398,1626167,-1.5811610188390144,-4.160174736766075,1.3472729079291137,4123.0,Myles Turner,MIL,1911.8033333333333,-227
399,1630256,-1.5953287163268173,-3.8195490696607357,0.45366969880946123,839.0,Jae'Sean Tate,HOU,404.72333333333336,-37
400,1642276,-1.6158481790430994,-4.26731030736747,0.9545873772146743,3840.0,Kel'el Ware,MIA,1703.8216666666667,-66
401,1626162,-1.618707417583029,-4.806200034148702,1.067516704048017,3378.0,Kelly Oubre Jr.,PHI,1574.3116666666667,-66
402,1626145,-1.6264515517837905,-4.920983345875484,1.4956350453776683,2140.0,Tyus Jones,DEN,978.5783333333334,-108
403,1629673,-1.6428133011249446,-4.002610962165202,0.7733942118517554,2107.0,Jordan Poole,NOP,933.2366666666667,-144
404,1642367,-1.6440412333793581,-3.615151811865255,0.49369888468701406,555.0,Jonathan Mogbo,TOR,248.89666666666668,-53
405,1642265,-1.6496560424848956,-4.037249042742554,1.198184163926181,2214.0,Rob Dillingham,CHI,969.9533333333334,-146
406,1631104,-1.6650792502720442,-3.727685027772552,0.3532534726080654,809.0,Blake Wesley,POR,360.8183333333333,-78
407,203471,-1.6817501509264743,-4.655350840005443,1.01591103578874,3657.0,Dennis Schröder,CLE,1696.2983333333334,-235
408,1642261,-1.6834600188236846,-4.164605975153686,0.8735063206639297,1195.0,Dalton Knecht,LAL,552.9283333333333,-82
409,1626171,-1.7044754675915108,-4.421207187412919,1.0524953473727747,3460.0,Bobby Portis Jr.,MIL,1619.3133333333333,-266
410,1631218,-1.713606469169115,-4.190914972755538,0.8587918760765328,1115.0,Trayce Jackson-Davis,TOR,496.0366666666667,-76
411,1627824,-1.7600282508697458,-4.536051856547529,0.8492795781419873,2246.0,Guerschon Yabusele,CHI,1007.0566666666666,-166
412,1631213,-1.7604152725525444,-4.488066234229883,0.8095618877633757,1635.0,Tyrese Martin,PHI,776.61,-181
413,203897,-1.7820796171856634,-4.51237530145932,0.7414596458588606,2640.0,Zach LaVine,SAC,1224.2633333333333,-310
414,1630811,-1.7899627713562862,-4.140751340875269,0.7866773330055009,1174.0,Keaton Wallace,ATL,535.99,-101
415,1629234,-1.8040796799130157,-4.326921405694919,0.9773042504877176,1186.0,Drew Eubanks,SAC,552.27,-157
416,1642905,-1.80503395499067,-3.8174546964310316,0.44528177996659923,675.0,Yang Hansen,POR,299.8933333333333,-100
417,1629631,-1.8133382708532564,-4.6271588353993165,1.1580844369202539,2621.0,De'Andre Hunter,SAC,1175.4866666666667,-21
418,1642273,-1.8343195970837773,-4.504852404038262,0.6532985452198736,3059.0,Kyshawn George,WAS,1390.9633333333334,-355
419,1629652,-1.8502843140876075,-4.297693794173329,0.8248885950315844,3987.0,Luguentz Dort,OKC,1848.7416666666666,294
420,1642849,-1.8566490471333874,-4.669661279617643,1.577851492220409,2611.0,Nolan Traore,BKN,1243.3916666666667,-280
421,1627734,-1.8617725214191245,-4.282180260654306,0.14481783523064984,1236.0,Domantas Sabonis,SAC,563.5883333333334,-177
422,1642847,-1.8681036383471712,-4.248329705430032,0.6105698014364215,4672.0,Jeremiah Fears,NOP,2111.903333333333,-287
423,1641707,-1.875755609042843,-4.666831130672733,0.9294765825685081,2483.0,Taylor Hendricks,MEM,1118.465,-257
424,1629639,-1.8778702878603062,-4.391769655896796,0.38588198944029656,2286.0,Tyler Herro,MIA,1032.6533333333334,-38
425,1642873,-1.8980571344312738,-3.4372530815700615,-0.42524247861739317,318.0,Amari Williams,BOS,145.72333333333333,-58
426,1630610,-1.9020744502194824,-4.217086406808622,0.4204952445041943,509.0,DeJon Jarreau,MEM,230.73333333333332,-112
427,1629028,-1.9083187824224204,-4.634482579609304,0.880733177766545,4186.0,Deandre Ayton,LAL,1958.385,-8
428,1629162,-1.9122377314245287,-3.6930882764995476,0.3186708859568813,610.0,Jordan McLaughlin,SAS,281.6166666666667,-61
429,1629023,-1.9136484858876284,-4.872469541394688,0.7632773810065738,3898.0,P.J. Washington,DAL,1735.62,-277
430,1630208,-1.9156374025699474,-4.398569169415715,0.5688659834687393,1540.0,Nick Richards,CHI,700.71,-136
431,1630191,-1.9213565951881866,-4.456112855433695,0.7586110998044576,2869.0,Isaiah Stewart,DET,1317.135,39
432,1642461,-1.9409212801877327,-4.825556179705576,0.8152372663532333,2970.0,Spencer Jones,DEN,1416.79,1
433,1627747,-1.9557499521262647,-4.269100724578862,0.3790040333959311,2521.0,Caris LeVert,DET,1154.415,-7
434,1628398,-1.9600902083246488,-4.874654033497215,0.9440549640097246,3882.0,Kyle Kuzma,MIL,1805.7416666666666,-283
435,1631110,-1.986396893104387,-4.563525810974844,0.49630205591139553,1017.0,Jeremy Sochan,NYK,468.5516666666667,-58
436,1628396,-2.010696566206415,-3.7681425326639766,-0.2259137085049539,978.0,Tony Bradley,ATL,450.68666666666667,-140
437,1631351,-2.0337787172592767,-4.2435207090819125,0.3960567576765788,507.0,Lucas Williamson,MEM,223.74,-125
438,1630560,-2.0609978646219753,-4.651473877229254,0.6089195930421017,1842.0,Cam Thomas,MIL,880.5266666666666,-213
439,1641824,-2.062801472089961,-4.973871333870391,0.7701231324443844,5040.0,Matas Buzelis,CHI,2248.2483333333334,-306
440,1642879,-2.074844065854163,-4.831168105025481,0.49642901042859977,1956.0,Ben Saraf,BKN,916.3183333333334,-237
441,1630545,-2.1060985404319217,-4.424291577816981,0.06955706857650162,1186.0,Terrence Shannon Jr.,MIN,537.675,-82
442,1629021,-2.1100532485722425,-4.604763467230287,0.11567865320750817,941.0,Moritz Wagner,ORL,426.595,-88
443,1630696,-2.1429030993639597,-4.752794331342692,0.13271949032370223,2611.0,Dru Smith,MIA,1141.3083333333334,-83
444,1641715,-2.150455611621832,-4.313913691942882,-0.16345596976299012,806.0,Cam Whitmore,WAS,353.98333333333335,-152
445,1642259,-2.159179426947186,-4.652639174082951,0.35990807448757783,2882.0,Alex Sarr,WAS,1304.6616666666666,-351
446,1630557,-2.159758392291396,-4.804633448813109,0.6702818662489616,2436.0,Corey Kispert,ATL,1079.6066666666666,-151
447,201566,-2.172643943204346,-4.433802605398774,0.131859943870301,4039.0,Russell Westbrook,SAC,1852.57,-456
448,1641729,-2.177806786469935,-4.942646197874171,0.502240472084345,3939.0,Brice Sensabaugh,UTA,1761.8666666666666,-379
449,1628502,-2.193003250838186,-4.006691950373996,-0.13189537874288704,412.0,Nigel Hayes-Davis,PHX,195.21333333333334,-72
450,1643016,-2.1973520957979114,-4.505672019338439,0.18381092765741766,1117.0,Bez Mbeng,UTA,492.185,-149
451,101108,-2.209705175705015,-4.436339441547947,-0.041527029998807224,479.0,Chris Paul,LAC,227.535,-84
452,1631108,-2.2211441943945935,-5.1339821582681235,0.2995141837352022,5019.0,Max Christie,DAL,2244.48,-339
453,1641774,-2.253358726179587,-5.277899408931671,0.5207359437877311,1507.0,Tristan Vukcevic,WAS,670.98,-226
454,1630192,-2.307199682888924,-4.681710165963438,0.21285043095881395,1313.0,Zeke Nnaji,DEN,625.9883333333333,-109
455,1641765,-2.311267698719566,-4.869856535050897,0.6791806311739301,2196.0,Olivier-Maxence Prosper,MEM,983.5916666666667,-209
456,1642852,-2.316881027658548,-4.770749736481332,0.1332079856511558,4481.0,Derik Queen,NOP,2023.38,-304
457,1642942,-2.3410211904052938,-4.981859152092515,0.36885521342635536,1493.0,Jahmai Mashack,MEM,673.1516666666666,-210
458,1641718,-2.3431038455182756,-5.082678270765853,0.3141388587386359,3947.0,Keyonte George,UTA,1786.1083333333333,-335
459,1643253,-2.3518108278111156,-4.316397256484926,-0.027829794990301658,490.0,Toby Okani,MEM,217.09,-137
460,1630579,-2.35569346187965,-4.900241820904552,0.30323880425329214,2763.0,Jericho Sims,MIL,1317.835,-272
